"","b_Intercept","b_z","b_NK","b_FishBiom","b_z.NK","sd_stream__Intercept","shape","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","lprior","lp__"
"570",0.580110118928734,0.257071405866184,0.654305329447114,0.949371336461571,0.0813032760579407,0.971004372518201,0.676269086604554,-0.331954599058388,-0.0388385375719751,0.0232410113270953,0.571645557202395,-8.0326451328132,-419.338330141145
"571",0.467014045247537,0.279409013449603,0.695350885612787,0.69679875453017,0.0422963975146785,0.258267753313251,0.91232940114373,-0.300157718595105,-0.0406516456792024,-0.126900545322871,0.0540833978146203,-8.2609107908273,-421.775313023914
"572",0.563168363478384,0.291082335359992,0.539104479050849,0.811323866703884,0.0394653684263785,0.407061506344585,0.964073273097688,-0.0862898746136806,-0.218598001850869,-0.172284432342348,0.277067736381658,-8.30253893589157,-423.599048676573
"573",0.241221972529667,0.253700682358357,0.746956800730118,0.771102701609138,0.041123184336716,0.39158696256404,0.858449449243438,-0.254750257329442,0.102239608650719,0.0476935287125057,0.285182507134248,-8.12813898214839,-420.345298296453
"574",0.251980537458056,0.252664218655868,0.75192283750115,0.766316520689725,0.0296442743722819,0.428445161111698,0.830242673956691,-0.299231161799618,0.140187912362899,0.00515341709189481,0.297911428678693,-8.10756432042044,-420.509163003756
"575",0.417782915250309,0.279319506327762,0.811210062245922,0.872333148574902,0.0624287285718626,0.694850303984385,0.813372002933672,-0.178250445797488,0.0257598994421177,-0.174632776805007,0.680877775345031,-8.15190181056563,-420.532000956762
"576",0.205325961402474,0.259711161441142,0.979407886213722,1.17072001519744,0.0264400898960305,0.732830834606237,0.965845767032086,-0.139719041440983,0.117554106011986,0.242538934089199,0.2246671281659,-8.23971957345424,-424.015204942658
"577",0.128200294599295,0.312434125630702,0.832408985011132,0.800423061452965,0.0123557341042687,0.379336007420049,1.06322546173376,-0.10663006703472,-0.141996983335386,0.0728151673101696,0.467986695352331,-8.2950929935165,-424.244279825168
"578",0.129235943710235,0.313247040157471,0.788334654734048,0.782474051849607,0.00321832674934268,0.399572473896055,1.07484381108974,-0.10043775688841,-0.150032601141087,0.0782581992380574,0.509084220360538,-8.3050602379366,-424.240976226516
"579",0.495477964905604,0.263764523049359,0.920292398430434,0.777014156896866,0.0413009120234687,0.354755544321535,0.545115521007514,-0.405120371864031,0.263041271088497,-0.130427075938607,0.33917269092163,-7.80277969522034,-425.378713298716
"580",0.24514203576052,0.252264158003117,0.836515151924987,0.993462442974532,0.131737413292244,0.285091099113826,0.595532212021749,-0.246217504415549,0.0421827253152812,-0.109740530294226,0.291108059186513,-7.70650678622058,-424.225626275766
"581",0.205127724730853,0.344051058604258,0.586513866687933,0.515906820071273,-0.0113096866082044,0.277082773328004,0.87557598136939,-0.0555505554572675,0.0307498530853968,0.0692657942069865,0.301594491655298,-8.12477850878588,-424.291511089789
"582",-0.077794451783689,0.30661410358693,0.759391258620197,0.366960868252467,-0.107584897371581,0.233778912916629,0.595430222044603,0.0426066950623065,0.293786614357067,0.124177129161222,0.190452897172269,-7.73836628898454,-429.517290062808
"583",0.438944368334129,0.223278049709273,1.06035569724273,1.27744095475668,0.119976925091889,0.0382547711376424,0.846851459643836,0.0294781267315314,0.0401333004299402,0.0680570993279767,0.00558721116264884,-8.12255704127932,-431.926527555036
"584",0.328703513764249,0.224784509808416,0.783266302209429,0.893644051355702,0.0751358358292381,0.010655472919773,0.789630834488001,0.0177584388724939,-0.00343638790567652,0.00658243464511423,-0.0039168822091319,-8.04571828863187,-428.335202542744
"585",0.250448287308101,0.245308508688237,0.692695543444943,0.645738856608142,0.0910604373533678,0.0399517040618,0.680699843656507,-0.00490867867687824,0.00464267652489089,0.032033485217462,0.0202364398822198,-7.88866495317045,-424.835665957983
"586",0.1806872191513,0.232310014972179,0.686750331629873,0.684370502821163,0.0305352635579462,0.0580476176713051,0.639947408364156,-0.0643395457317779,-0.0233407268644414,0.00743510475767,0.0512519089818038,-7.81357161617439,-425.858510144922
"587",0.337666718029198,0.199416184899153,0.144485483216574,0.324842960269471,0.0836330346286715,0.0827503916768355,0.701610979446822,0.00378525287352601,0.00941432736750138,0.0725089123932332,-0.0991520869182149,-7.92764884596673,-428.654274959933
"588",0.178248870579806,0.240216577415898,0.680306369000951,0.556505932086948,0.0193609660139049,0.227985088779255,0.616931941088519,-0.20014413824375,0.136485611789122,-0.0908050543660285,0.174714056039077,-7.80638261894122,-423.327647723345
"589",0.635024202867997,0.267854459104655,0.652970209715429,0.824649009232801,0.115480796738067,0.657509281740393,0.600863960155769,-0.742671702690361,-0.429616176264472,-0.420517262639507,0.538748505153356,-7.89638631214371,-423.297389322875
"590",0.0968283394518084,0.287120251061022,0.594001104645794,0.746140449053949,-0.00530732300320332,0.628016479571605,0.798068823997026,0.266189095557012,0.199542147961806,0.222794802531015,0.466453249578684,-8.00242358295434,-421.28165672179
"591",0.0807692407626937,0.157863707568955,0.750089455430682,0.60698305434638,0.208311546347841,0.619527997326938,0.765839165176189,-0.145312542344439,0.420410303177122,0.177630464082106,0.685475035725441,-8.00570996847897,-423.190023468875
"592",0.37085388219306,0.241351479375823,0.664991135728735,1.13589828526156,0.075121336963376,0.439985084514074,0.514883382471906,0.117862730946087,0.274605835599436,0.0584358507317569,0.529266660499923,-7.57627263316153,-424.663013827663
"593",1.00574023074277,0.217468244989172,0.374649445742509,0.741671049748788,0.0387287031327448,0.340915672132522,0.975849883302315,-0.570243188070372,-0.281728406468326,-0.277941197722421,0.00771019411771385,-8.50126308897985,-426.579174764683
"594",-0.00445396652928554,0.332698867138442,0.960110116932188,0.640065546341282,-0.00213966386153742,0.165158369307784,0.602471013718391,-0.145178143026794,0.0694559534528352,-0.161817968506503,0.0823418049485887,-7.72057818623838,-427.296988440296
"595",0.342722132259444,0.280440976273128,0.705229846877878,0.644364381968241,0.00748408874071482,0.174395646105414,0.578806821849763,-0.173286771163763,0.0240898312206515,-0.0135813494847199,0.13143467422877,-7.77735049209023,-423.112460245565
"596",-0.231392322409262,0.217477015447669,0.48778008829084,0.616340072473134,0.178067616731454,0.742991592694591,0.838948278051016,0.217185392024374,1.0246593061156,0.498305709365672,1.13570179040506,-7.9456478076919,-423.589308149951
"597",0.38913396710418,0.253420391505328,0.437829889118713,0.600631499703326,-0.0118892712277672,0.274569866545918,0.543000432768667,-0.11440561090811,-0.0182997258035939,0.00907362429110932,0.156719508863249,-7.70650569300132,-424.038751215786
"598",0.397565879362412,0.256048744928997,0.939568552128484,0.810919425112448,-0.00275932687120731,0.0351944735702506,0.829665723692576,-0.0110606622158675,-0.0219449885293081,-0.00837910004271356,-0.0245429970544097,-8.18164612221047,-428.968061898059
"599",0.251709755447096,0.360095451112118,0.869981329982002,0.604629595454881,0.0019297528117595,0.373737239720323,0.647500813820839,-0.33306863542821,-0.245785911851581,-0.232116297275416,-0.0677683930477024,-7.87725887955184,-425.959319157664
"600",0.439551793791929,0.194476143007665,0.696752749230451,0.903902413040481,0.215076278546041,0.110265664871111,0.771773556662619,-0.0582896630362292,-0.123312649497208,-0.0639836944885898,0.173738889390218,-8.02015496318822,-428.663173667115
"601",0.0280176315284801,0.209640468236829,0.435454125545058,0.298162526379756,0.051320442187884,0.236761527971444,0.789102281368016,-0.0798430285280227,0.333141794112435,0.162909332875751,0.157371710336571,-8.00321988098474,-425.352697667162
"602",0.220475271198482,0.241534347940822,0.605851730646546,0.578050942606069,0.0386035349167526,0.0650025273181217,0.794575216733153,-0.028193374256968,0.0074219826361153,-0.0981206342077678,-0.0292036866891793,-8.04410234259531,-425.779938056971
"603",0.0553524273609556,0.243179182289326,0.419725354349831,0.611424842181196,0.10295950320874,0.564601511837572,0.644784577149899,0.0511892931226548,0.134037000866485,0.350571615604565,1.41764834238221,-7.74944129715904,-425.370906169046
"604",0.251679246631202,0.241809672847463,0.790429046083616,0.66011922711357,0.0673006563120087,0.247938600824151,0.698925203204152,-0.0755459812697524,0.333013140463046,-0.0852660929906749,0.470247447702443,-7.94684391412584,-423.908753767289
"605",0.235103518922318,0.248155746560642,0.776356279935378,0.657438740044093,0.0715064643308125,0.299095929371477,0.690835591955236,-0.121642631742797,0.409412033894231,-0.0951479833710398,0.486168624701696,-7.92581019404613,-423.063297115468
"606",0.218999986781954,0.251023514704528,0.681331930758061,0.607966550169984,0.0689805861989255,0.362114738177061,0.761349324806271,-0.290295603671635,0.387445659905136,-0.062550018316604,0.366400472339855,-8.01148710037286,-421.476662355055
"607",-0.0044933562942665,0.16455617992979,0.37446319285348,0.355150417480765,0.152075571745337,0.321635311133207,0.703208421451352,0.170802439499927,0.37357474745515,0.382061478373158,0.613333504450019,-7.84937656099355,-426.062254004116
"608",-0.461038591110064,0.275920743949237,0.942648015716232,0.719982014941753,0.0438729537126152,0.648185353468354,0.667183445522759,0.383869157657428,0.589540020043951,0.545914073438756,0.532842276654145,-7.70156654417015,-423.502308678527
"609",-0.0332200198163409,0.278904921317263,0.864788284898063,1.06746075424281,0.0790463478353386,1.47810164518383,0.773784180871657,0.205887613010922,1.07909091898918,0.437667854717411,0.510097919712452,-8.07804816913225,-423.12231186322
"610",0.4229555690747,0.258003732133519,0.411729032102519,0.495557920672867,-0.00852205797918757,0.110588808201138,0.742347469406593,-0.12349960254263,0.148155277857826,0.00232363643499862,0.293588561234455,-8.03865698284387,-428.127395055795
